LoadID,Date,Year,Month,MonthName,Quarter,DayType,Carrier,Dispatcher,Terminal,Origin,Destination,Route,DistanceMiles,LoadType,WeatherImpact,AppointmentType,DelayCause,Responsibility,ScheduledTransitHours,ActualTransitHours,DelayMinutes,DelayCategory,OperationalStatus,StrictOnTimeStatus,ServiceLevel
2463,2025-03-13,2025,3,Mar,Q1,Weekday,RoadBull,J. Lee,Winnipeg,Minneapolis,Chicago,Minneapolis to Chicago,1087,Flatbed,Rain,Standard,Inspection,External,20.1,20.9,49,Minor,Late,Late,At-Risk
4428,2025-03-13,2025,3,Mar,Q1,Weekday,SwiftLine,J. Lee,Des Moines,Winnipeg,Kansas City,Winnipeg to Kansas City,228,Dry,Rain,Open,Weather,External,4.7,5.2,30,On-Time,On-Time,Late,On-Time
2773,2025-03-13,2025,3,Mar,Q1,Weekday,NorthTrail,R. Davis,Minneapolis,Sioux Falls,Omaha,Sioux Falls to Omaha,224,Dry,Snow,Strict,Dock Delay,Shipper/Receiver,4.0,5.7,101,Moderate,Late,Late,At-Risk
3754,2025-03-14,2025,3,Mar,Q1,Weekday,NorthTrail,J. Lee,Des Moines,Grand Forks,Chicago,Grand Forks to Chicago,878,Reefer,Rain,Open,Traffic,Carrier,16.2,17.8,98,Moderate,Late,Late,At-Risk
4859,2025-03-14,2025,3,Mar,Q1,Weekday,NorthTrail,R. Davis,Fargo,Grand Forks,Kansas City,Grand Forks to Kansas City,286,Reefer,None,Strict,Dock Delay,Shipper/Receiver,5.7,5.7,0,On-Time,On-Time,On-Time,On-Time
4654,2025-03-14,2025,3,Mar,Q1,Weekday,SwiftLine,R. Davis,Winnipeg,Minneapolis,Chicago,Minneapolis to Chicago,570,Dry,None,Strict,Traffic,Driver,9.9,9.9,0,On-Time,On-Time,On-Time,On-Time
1651,2025-03-14,2025,3,Mar,Q1,Weekday,NorthTrail,J. Lee,Des Moines,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,1065,Reefer,Rain,Open,Dock Delay,Shipper/Receiver,18.0,18.6,38,Minor,On-Time,Late,On-Time
4753,2025-03-14,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Fargo,Grand Forks,Minneapolis,Grand Forks to Minneapolis,1182,Flatbed,None,Standard,Traffic,External,20.1,20.1,0,On-Time,On-Time,On-Time,On-Time
3726,2025-03-14,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Winnipeg,Grand Forks,Chicago,Grand Forks to Chicago,919,Dry,None,Strict,Dispatch/Planning,Carrier,18.6,18.7,6,On-Time,On-Time,On-Time,On-Time
4667,2025-03-14,2025,3,Mar,Q1,Weekday,SwiftLine,M. Clark,Fargo,Grand Forks,Chicago,Grand Forks to Chicago,410,Reefer,None,Strict,Breakdown,Carrier,7.1,7.1,0,On-Time,On-Time,On-Time,On-Time
163,2025-03-14,2025,3,Mar,Q1,Weekday,NorthTrail,J. Lee,Minneapolis,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,1096,Dry,Rain,Standard,Weather,External,22.6,23.6,58,Minor,Late,Late,At-Risk
3982,2025-03-14,2025,3,Mar,Q1,Weekday,NorthTrail,A. Smith,Fargo,Winnipeg,Chicago,Winnipeg to Chicago,922,Flatbed,Rain,Strict,Traffic,External,16.2,16.2,0,On-Time,On-Time,On-Time,On-Time
4686,2025-03-14,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Winnipeg,Fargo,Omaha,Fargo to Omaha,1020,Dry,None,Standard,Traffic,External,21.1,22.3,72,Minor,Late,Late,At-Risk
3646,2025-03-14,2025,3,Mar,Q1,Weekday,SwiftLine,R. Davis,Winnipeg,Sioux Falls,Chicago,Sioux Falls to Chicago,256,Dry,None,Strict,Breakdown,Carrier,4.8,4.9,8,On-Time,On-Time,On-Time,On-Time
4972,2025-03-14,2025,3,Mar,Q1,Weekday,RoadBull,A. Smith,Winnipeg,Fargo,Kansas City,Fargo to Kansas City,488,Flatbed,None,Open,Dock Delay,Shipper/Receiver,9.0,10.6,98,Moderate,Late,Late,At-Risk
3191,2025-03-14,2025,3,Mar,Q1,Weekday,SwiftLine,J. Lee,Des Moines,Fargo,Minneapolis,Fargo to Minneapolis,526,Flatbed,Rain,Standard,Weather,External,9.7,10.1,22,On-Time,On-Time,Late,On-Time
4992,2025-03-14,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Des Moines,Sioux Falls,Kansas City,Sioux Falls to Kansas City,558,Flatbed,Snow,Standard,Dock Delay,Shipper/Receiver,11.4,13.4,120,Moderate,Late,Late,Failure
4395,2025-03-14,2025,3,Mar,Q1,Weekday,RoadBull,A. Smith,Fargo,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,1002,Dry,Rain,Standard,Traffic,Carrier,22.1,22.4,16,On-Time,On-Time,Late,On-Time
4391,2025-03-15,2025,3,Mar,Q1,Weekend,RoadBull,M. Clark,Des Moines,Winnipeg,Kansas City,Winnipeg to Kansas City,923,Flatbed,None,Standard,Hurricane Disruption,External,19.3,26.2,415,Severe,Late,Late,Failure
1119,2025-03-15,2025,3,Mar,Q1,Weekend,RoadBull,R. Davis,Fargo,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,301,Reefer,None,Open,Dock Delay,Shipper/Receiver,5.6,7.5,116,Moderate,Late,Late,At-Risk
2484,2025-03-15,2025,3,Mar,Q1,Weekend,RoadBull,R. Davis,Des Moines,Winnipeg,Minneapolis,Winnipeg to Minneapolis,990,Dry,None,Strict,Weather,External,20.9,21.5,39,Minor,On-Time,Late,On-Time
4999,2025-03-15,2025,3,Mar,Q1,Weekend,FastFreight,M. Clark,Fargo,Sioux Falls,Chicago,Sioux Falls to Chicago,523,Flatbed,None,Standard,Traffic,External,9.1,9.6,32,Minor,On-Time,Late,On-Time
2500,2025-03-15,2025,3,Mar,Q1,Weekend,RoadBull,A. Smith,Fargo,Winnipeg,Omaha,Winnipeg to Omaha,1129,Dry,None,Strict,Dispatch/Planning,Carrier,20.6,21.1,32,Minor,On-Time,Late,On-Time
4663,2025-03-15,2025,3,Mar,Q1,Weekend,FastFreight,R. Davis,Minneapolis,Fargo,Kansas City,Fargo to Kansas City,218,Flatbed,None,Standard,Dock Delay,Shipper/Receiver,4.3,5.2,56,Minor,Late,Late,At-Risk
1295,2025-03-15,2025,3,Mar,Q1,Weekend,NorthTrail,R. Davis,Minneapolis,Minneapolis,Omaha,Minneapolis to Omaha,734,Dry,None,Open,Dock Delay,Shipper/Receiver,14.3,15.0,40,Minor,On-Time,Late,On-Time
1140,2025-03-15,2025,3,Mar,Q1,Weekend,FastFreight,J. Lee,Minneapolis,Winnipeg,Chicago,Winnipeg to Chicago,770,Dry,None,Strict,Dispatch/Planning,Carrier,14.5,14.5,0,On-Time,On-Time,On-Time,On-Time
4312,2025-03-15,2025,3,Mar,Q1,Weekend,FastFreight,R. Davis,Winnipeg,Winnipeg,Kansas City,Winnipeg to Kansas City,354,Reefer,Rain,Strict,Dispatch/Planning,Carrier,7.4,7.4,0,On-Time,On-Time,On-Time,On-Time
2854,2025-03-16,2025,3,Mar,Q1,Weekend,RoadBull,R. Davis,Fargo,Grand Forks,Omaha,Grand Forks to Omaha,221,Dry,Rain,Strict,Weather,External,4.6,5.3,45,Minor,On-Time,Late,On-Time
4202,2025-03-16,2025,3,Mar,Q1,Weekend,FastFreight,M. Clark,Winnipeg,Fargo,Kansas City,Fargo to Kansas City,1191,Reefer,None,Standard,Dispatch/Planning,Carrier,23.0,23.2,15,On-Time,On-Time,On-Time,On-Time
2382,2025-03-16,2025,3,Mar,Q1,Weekend,FastFreight,M. Clark,Winnipeg,Fargo,Minneapolis,Fargo to Minneapolis,1083,Flatbed,None,Strict,Weather,External,21.1,22.0,54,Minor,Late,Late,On-Time
2114,2025-03-16,2025,3,Mar,Q1,Weekend,FastFreight,A. Smith,Minneapolis,Minneapolis,Chicago,Minneapolis to Chicago,1173,Dry,None,Open,Dispatch/Planning,Carrier,20.5,21.6,63,Minor,Late,Late,On-Time
798,2025-03-16,2025,3,Mar,Q1,Weekend,FastFreight,R. Davis,Minneapolis,Winnipeg,Chicago,Winnipeg to Chicago,698,Dry,None,Strict,Inspection,External,14.3,14.6,16,On-Time,On-Time,Late,On-Time
4218,2025-03-16,2025,3,Mar,Q1,Weekend,FastFreight,M. Clark,Des Moines,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,1094,Reefer,None,Strict,Weather,External,22.0,22.0,0,On-Time,On-Time,On-Time,On-Time
4464,2025-03-16,2025,3,Mar,Q1,Weekend,SwiftLine,M. Clark,Fargo,Fargo,Winnipeg,Fargo to Winnipeg,683,Dry,Rain,Standard,Dock Delay,Shipper/Receiver,12.0,12.3,19,On-Time,On-Time,Late,On-Time
4626,2025-03-16,2025,3,Mar,Q1,Weekend,FastFreight,A. Smith,Winnipeg,Minneapolis,Chicago,Minneapolis to Chicago,480,Dry,Rain,Strict,Traffic,External,10.6,12.1,88,Minor,Late,Late,At-Risk
723,2025-03-16,2025,3,Mar,Q1,Weekend,NorthTrail,J. Lee,Winnipeg,Winnipeg,Kansas City,Winnipeg to Kansas City,645,Dry,None,Open,Weather,External,11.7,12.1,24,On-Time,On-Time,Late,On-Time
497,2025-03-16,2025,3,Mar,Q1,Weekend,SwiftLine,J. Lee,Minneapolis,Minneapolis,Chicago,Minneapolis to Chicago,1023,Reefer,None,Open,Dispatch/Planning,Carrier,20.3,20.5,14,On-Time,On-Time,On-Time,On-Time
2710,2025-03-16,2025,3,Mar,Q1,Weekend,FastFreight,R. Davis,Fargo,Fargo,Winnipeg,Fargo to Winnipeg,280,Reefer,None,Strict,Weather,External,5.0,5.0,0,On-Time,On-Time,On-Time,On-Time
1663,2025-03-16,2025,3,Mar,Q1,Weekend,FastFreight,A. Smith,Minneapolis,Sioux Falls,Chicago,Sioux Falls to Chicago,813,Dry,Rain,Standard,Traffic,Carrier,17.5,17.8,17,On-Time,On-Time,Late,On-Time
4378,2025-03-16,2025,3,Mar,Q1,Weekend,NorthTrail,R. Davis,Des Moines,Minneapolis,Chicago,Minneapolis to Chicago,1184,Dry,Rain,Standard,High Wind Shutdown,External,23.7,30.8,426,Severe,Late,Late,Failure
356,2025-03-17,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Minneapolis,Fargo,Omaha,Fargo to Omaha,940,Dry,None,Strict,Weather,External,19.5,19.9,27,On-Time,On-Time,Late,On-Time
3493,2025-03-17,2025,3,Mar,Q1,Weekday,SwiftLine,R. Davis,Winnipeg,Minneapolis,Omaha,Minneapolis to Omaha,710,Dry,High Wind,Standard,Traffic,External,12.7,13.8,67,Minor,Late,Late,At-Risk
979,2025-03-17,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Fargo,Grand Forks,Kansas City,Grand Forks to Kansas City,1068,Reefer,None,Strict,Inspection,External,18.2,18.6,22,On-Time,On-Time,Late,On-Time
4514,2025-03-17,2025,3,Mar,Q1,Weekday,SwiftLine,A. Smith,Fargo,Sioux Falls,Omaha,Sioux Falls to Omaha,379,Dry,None,Standard,Weather,External,7.2,7.2,0,On-Time,On-Time,On-Time,On-Time
146,2025-03-17,2025,3,Mar,Q1,Weekday,NorthTrail,R. Davis,Fargo,Sioux Falls,Omaha,Sioux Falls to Omaha,759,Dry,Snow,Standard,Dispatch/Planning,Carrier,12.9,13.0,6,On-Time,On-Time,On-Time,On-Time
1701,2025-03-17,2025,3,Mar,Q1,Weekday,RoadBull,J. Lee,Winnipeg,Winnipeg,Minneapolis,Winnipeg to Minneapolis,1040,Dry,Rain,Strict,Inspection,External,20.5,24.9,265,Severe,Late,Late,Failure
1906,2025-03-17,2025,3,Mar,Q1,Weekday,SwiftLine,M. Clark,Minneapolis,Fargo,Chicago,Fargo to Chicago,265,Dry,Rain,Strict,Dock Delay,Shipper/Receiver,5.8,6.2,24,On-Time,On-Time,Late,On-Time
2275,2025-03-17,2025,3,Mar,Q1,Weekday,SwiftLine,J. Lee,Des Moines,Sioux Falls,Chicago,Sioux Falls to Chicago,464,Dry,Rain,Strict,Traffic,External,8.7,8.7,0,On-Time,On-Time,On-Time,On-Time
3580,2025-03-17,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Fargo,Grand Forks,Chicago,Grand Forks to Chicago,335,Flatbed,Rain,Strict,Breakdown,Carrier,6.9,7.7,48,Minor,Late,Late,On-Time
4956,2025-03-17,2025,3,Mar,Q1,Weekday,RoadBull,A. Smith,Des Moines,Winnipeg,Kansas City,Winnipeg to Kansas City,524,Reefer,Rain,Strict,Breakdown,Carrier,9.2,9.2,0,On-Time,On-Time,On-Time,On-Time
3281,2025-03-18,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Winnipeg,Fargo,Omaha,Fargo to Omaha,331,Dry,High Wind,Open,Dispatch/Planning,Carrier,7.2,8.5,76,Minor,Late,Late,At-Risk
4406,2025-03-18,2025,3,Mar,Q1,Weekday,RoadBull,M. Clark,Minneapolis,Grand Forks,Minneapolis,Grand Forks to Minneapolis,1027,Dry,None,Strict,Traffic,External,22.4,22.6,10,On-Time,On-Time,On-Time,On-Time
2603,2025-03-18,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Fargo,Winnipeg,Kansas City,Winnipeg to Kansas City,1014,Dry,None,Strict,Traffic,Carrier,17.2,17.4,11,On-Time,On-Time,On-Time,On-Time
3052,2025-03-18,2025,3,Mar,Q1,Weekday,NorthTrail,R. Davis,Des Moines,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,323,Dry,Snow,Strict,Traffic,Carrier,6.5,6.5,0,On-Time,On-Time,On-Time,On-Time
2508,2025-03-18,2025,3,Mar,Q1,Weekday,FastFreight,A. Smith,Fargo,Grand Forks,Chicago,Grand Forks to Chicago,312,Flatbed,None,Standard,Weather,External,5.8,5.8,0,On-Time,On-Time,On-Time,On-Time
699,2025-03-18,2025,3,Mar,Q1,Weekday,FastFreight,A. Smith,Minneapolis,Minneapolis,Omaha,Minneapolis to Omaha,393,Dry,Rain,Strict,Weather,External,7.2,7.2,0,On-Time,On-Time,On-Time,On-Time
2291,2025-03-18,2025,3,Mar,Q1,Weekday,SwiftLine,A. Smith,Des Moines,Sioux Falls,Omaha,Sioux Falls to Omaha,899,Dry,None,Strict,Inspection,External,15.6,15.8,11,On-Time,On-Time,On-Time,On-Time
4569,2025-03-18,2025,3,Mar,Q1,Weekday,FastFreight,A. Smith,Des Moines,Fargo,Minneapolis,Fargo to Minneapolis,378,Dry,Rain,Standard,Traffic,Carrier,7.2,8.1,52,Minor,Late,Late,At-Risk
922,2025-03-18,2025,3,Mar,Q1,Weekday,RoadBull,A. Smith,Winnipeg,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,708,Dry,None,Open,Weather,External,13.0,13.2,11,On-Time,On-Time,On-Time,On-Time
3210,2025-03-18,2025,3,Mar,Q1,Weekday,FastFreight,A. Smith,Minneapolis,Minneapolis,Chicago,Minneapolis to Chicago,270,Dry,Rain,Strict,Weather,External,4.8,5.5,44,Minor,On-Time,Late,On-Time
3968,2025-03-18,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Minneapolis,Grand Forks,Chicago,Grand Forks to Chicago,1052,Dry,Rain,Strict,High Wind Shutdown,External,18.0,25.9,474,Severe,Late,Late,Failure
1081,2025-03-18,2025,3,Mar,Q1,Weekday,SwiftLine,R. Davis,Minneapolis,Grand Forks,Chicago,Grand Forks to Chicago,345,Dry,None,Strict,Dock Delay,Shipper/Receiver,6.0,6.4,24,On-Time,On-Time,Late,On-Time
3749,2025-03-19,2025,3,Mar,Q1,Weekday,NorthTrail,R. Davis,Fargo,Fargo,Minneapolis,Fargo to Minneapolis,1103,Flatbed,High Wind,Strict,Dock Delay,Shipper/Receiver,21.3,29.2,476,Severe,Late,Late,Failure
4263,2025-03-19,2025,3,Mar,Q1,Weekday,FastFreight,M. Clark,Des Moines,Winnipeg,Minneapolis,Winnipeg to Minneapolis,847,Dry,None,Standard,High Wind Shutdown,External,16.2,26.0,586,Severe,Late,Late,Failure
4624,2025-03-19,2025,3,Mar,Q1,Weekday,SwiftLine,A. Smith,Minneapolis,Fargo,Chicago,Fargo to Chicago,337,Dry,None,Standard,Traffic,Carrier,5.6,5.7,7,On-Time,On-Time,On-Time,On-Time
4684,2025-03-19,2025,3,Mar,Q1,Weekday,SwiftLine,M. Clark,Fargo,Fargo,Chicago,Fargo to Chicago,769,Dry,Rain,Strict,Traffic,Carrier,15.3,15.4,5,On-Time,On-Time,On-Time,On-Time
305,2025-03-19,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Minneapolis,Grand Forks,Kansas City,Grand Forks to Kansas City,778,Dry,None,Standard,Weather,External,16.9,17.3,22,On-Time,On-Time,Late,On-Time
3326,2025-03-19,2025,3,Mar,Q1,Weekday,NorthTrail,A. Smith,Winnipeg,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,965,Dry,Snow,Strict,Dock Delay,Shipper/Receiver,19.2,19.6,25,On-Time,On-Time,Late,On-Time
2491,2025-03-19,2025,3,Mar,Q1,Weekday,FastFreight,A. Smith,Winnipeg,Fargo,Chicago,Fargo to Chicago,984,Reefer,Rain,Standard,Traffic,External,17.4,17.9,28,On-Time,On-Time,Late,On-Time
408,2025-03-20,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Des Moines,Winnipeg,Minneapolis,Winnipeg to Minneapolis,358,Dry,Rain,Standard,Inspection,External,7.2,9.1,113,Moderate,Late,Late,Failure
3499,2025-03-20,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Des Moines,Sioux Falls,Kansas City,Sioux Falls to Kansas City,287,Dry,Rain,Open,Traffic,Carrier,6.0,6.8,50,Minor,Late,Late,On-Time
4004,2025-03-20,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Fargo,Sioux Falls,Omaha,Sioux Falls to Omaha,1130,Reefer,Rain,Standard,Inspection,External,22.7,22.9,11,On-Time,On-Time,On-Time,On-Time
2136,2025-03-20,2025,3,Mar,Q1,Weekday,SwiftLine,A. Smith,Winnipeg,Winnipeg,Chicago,Winnipeg to Chicago,378,Dry,Snow,Strict,Breakdown,Carrier,6.3,6.3,0,On-Time,On-Time,On-Time,On-Time
463,2025-03-20,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Winnipeg,Grand Forks,Kansas City,Grand Forks to Kansas City,469,Reefer,Snow,Strict,Dock Delay,Shipper/Receiver,9.5,10.2,44,Minor,On-Time,Late,On-Time
2341,2025-03-20,2025,3,Mar,Q1,Weekday,FastFreight,A. Smith,Fargo,Fargo,Minneapolis,Fargo to Minneapolis,1110,Flatbed,Rain,Strict,Dispatch/Planning,Carrier,18.8,19.2,26,On-Time,On-Time,Late,On-Time
2413,2025-03-20,2025,3,Mar,Q1,Weekday,SwiftLine,J. Lee,Minneapolis,Winnipeg,Kansas City,Winnipeg to Kansas City,522,Dry,None,Strict,Dock Delay,Shipper/Receiver,11.3,12.1,49,Minor,Late,Late,On-Time
1624,2025-03-20,2025,3,Mar,Q1,Weekday,RoadBull,M. Clark,Des Moines,Winnipeg,Omaha,Winnipeg to Omaha,356,Dry,Rain,Strict,Dock Delay,Shipper/Receiver,7.5,8.5,61,Minor,Late,Late,On-Time
3293,2025-03-20,2025,3,Mar,Q1,Weekday,FastFreight,M. Clark,Minneapolis,Fargo,Chicago,Fargo to Chicago,1180,Flatbed,None,Strict,Inspection,External,24.6,26.2,95,Moderate,Late,Late,At-Risk
1409,2025-03-20,2025,3,Mar,Q1,Weekday,RoadBull,J. Lee,Minneapolis,Winnipeg,Chicago,Winnipeg to Chicago,499,Reefer,Rain,Standard,Traffic,External,10.3,10.3,0,On-Time,On-Time,On-Time,On-Time
4949,2025-03-20,2025,3,Mar,Q1,Weekday,SwiftLine,R. Davis,Fargo,Fargo,Chicago,Fargo to Chicago,870,Flatbed,None,Strict,Dock Delay,Shipper/Receiver,17.2,18.0,49,Minor,Late,Late,On-Time
3976,2025-03-20,2025,3,Mar,Q1,Weekday,RoadBull,M. Clark,Winnipeg,Minneapolis,Omaha,Minneapolis to Omaha,1135,Flatbed,Rain,Standard,Dispatch/Planning,Carrier,21.2,21.3,9,On-Time,On-Time,On-Time,On-Time
4930,2025-03-21,2025,3,Mar,Q1,Weekday,NorthTrail,R. Davis,Winnipeg,Fargo,Chicago,Fargo to Chicago,1037,Dry,None,Open,Dock Delay,Shipper/Receiver,18.5,19.0,29,On-Time,On-Time,Late,On-Time
1708,2025-03-21,2025,3,Mar,Q1,Weekday,SwiftLine,J. Lee,Minneapolis,Grand Forks,Winnipeg,Grand Forks to Winnipeg,272,Dry,None,Standard,Dock Delay,Shipper/Receiver,4.6,5.1,32,Minor,On-Time,Late,On-Time
3942,2025-03-21,2025,3,Mar,Q1,Weekday,NorthTrail,M. Clark,Fargo,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,1139,Flatbed,Rain,Open,Dock Delay,Shipper/Receiver,22.5,23.4,51,Minor,Late,Late,On-Time
2906,2025-03-21,2025,3,Mar,Q1,Weekday,NorthTrail,A. Smith,Fargo,Winnipeg,Kansas City,Winnipeg to Kansas City,403,Dry,None,Strict,Dispatch/Planning,Carrier,7.2,8.1,56,Minor,Late,Late,On-Time
3720,2025-03-21,2025,3,Mar,Q1,Weekday,SwiftLine,A. Smith,Fargo,Winnipeg,Omaha,Winnipeg to Omaha,383,Flatbed,None,Strict,Inspection,External,7.1,7.8,39,Minor,On-Time,Late,On-Time
2886,2025-03-21,2025,3,Mar,Q1,Weekday,FastFreight,M. Clark,Des Moines,Winnipeg,Minneapolis,Winnipeg to Minneapolis,1168,Dry,None,Strict,Inspection,External,24.3,24.6,15,On-Time,On-Time,On-Time,On-Time
708,2025-03-21,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Fargo,Sioux Falls,Chicago,Sioux Falls to Chicago,1194,Dry,Snow,Strict,Dock Delay,Shipper/Receiver,22.7,23.1,25,On-Time,On-Time,Late,On-Time
4904,2025-03-21,2025,3,Mar,Q1,Weekday,FastFreight,J. Lee,Fargo,Minneapolis,Kansas City,Minneapolis to Kansas City,412,Reefer,None,Standard,Dispatch/Planning,Carrier,8.7,9.1,23,On-Time,On-Time,Late,On-Time
563,2025-03-21,2025,3,Mar,Q1,Weekday,RoadBull,J. Lee,Fargo,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,942,Dry,None,Strict,Traffic,Driver,20.3,20.5,13,On-Time,On-Time,On-Time,On-Time
2688,2025-03-21,2025,3,Mar,Q1,Weekday,SwiftLine,A. Smith,Des Moines,Minneapolis,Chicago,Minneapolis to Chicago,1159,Dry,None,Standard,Inspection,External,20.0,20.6,33,Minor,On-Time,Late,On-Time
3745,2025-03-22,2025,3,Mar,Q1,Weekend,FastFreight,R. Davis,Des Moines,Grand Forks,Minneapolis,Grand Forks to Minneapolis,342,Dry,Snow,Strict,Traffic,Carrier,7.1,7.1,0,On-Time,On-Time,On-Time,On-Time
4086,2025-03-22,2025,3,Mar,Q1,Weekend,SwiftLine,M. Clark,Des Moines,Fargo,Kansas City,Fargo to Kansas City,225,Dry,Snow,Strict,Inspection,External,4.8,5.6,49,Minor,Late,Late,On-Time
3896,2025-03-22,2025,3,Mar,Q1,Weekend,FastFreight,A. Smith,Fargo,Winnipeg,Chicago,Winnipeg to Chicago,290,Flatbed,None,Open,Traffic,Carrier,5.5,5.9,25,On-Time,On-Time,Late,On-Time
2178,2025-03-22,2025,3,Mar,Q1,Weekend,NorthTrail,M. Clark,Des Moines,Fargo,Chicago,Fargo to Chicago,1120,Dry,Rain,Strict,Winter Storm Closure,External,21.7,25.6,233,Severe,Late,Late,Failure
591,2025-03-22,2025,3,Mar,Q1,Weekend,FastFreight,J. Lee,Fargo,Minneapolis,Kansas City,Minneapolis to Kansas City,816,Dry,Rain,Standard,Dock Delay,Shipper/Receiver,15.6,15.9,20,On-Time,On-Time,Late,On-Time
4907,2025-03-22,2025,3,Mar,Q1,Weekend,NorthTrail,J. Lee,Minneapolis,Grand Forks,Minneapolis,Grand Forks to Minneapolis,491,Reefer,None,Standard,Traffic,Carrier,8.6,9.1,28,On-Time,On-Time,Late,On-Time
1791,2025-03-22,2025,3,Mar,Q1,Weekend,SwiftLine,R. Davis,Fargo,Fargo,Chicago,Fargo to Chicago,356,Dry,None,Strict,Traffic,External,6.6,7.4,46,Minor,Late,Late,On-Time
331,2025-03-22,2025,3,Mar,Q1,Weekend,NorthTrail,M. Clark,Fargo,Fargo,Omaha,Fargo to Omaha,1087,Dry,None,Standard,Dispatch/Planning,Carrier,21.5,21.6,3,On-Time,On-Time,On-Time,On-Time
2513,2025-03-23,2025,3,Mar,Q1,Weekend,RoadBull,A. Smith,Minneapolis,Grand Forks,Winnipeg,Grand Forks to Winnipeg,695,Reefer,Rain,Open,Dispatch/Planning,Carrier,14.7,15.2,33,Minor,On-Time,Late,On-Time
4017,2025-03-23,2025,3,Mar,Q1,Weekend,RoadBull,A. Smith,Minneapolis,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,1166,Flatbed,High Wind,Standard,Weather,External,25.2,30.5,321,Severe,Late,Late,Failure
790,2025-03-23,2025,3,Mar,Q1,Weekend,SwiftLine,J. Lee,Fargo,Minneapolis,Winnipeg,Minneapolis to Winnipeg,200,Dry,None,Strict,Traffic,Carrier,4.2,4.2,0,On-Time,On-Time,On-Time,On-Time
4964,2025-03-23,2025,3,Mar,Q1,Weekend,NorthTrail,M. Clark,Winnipeg,Grand Forks,Chicago,Grand Forks to Chicago,222,Dry,None,Open,Traffic,External,4.0,5.1,67,Minor,Late,Late,On-Time
4137,2025-03-23,2025,3,Mar,Q1,Weekend,NorthTrail,R. Davis,Winnipeg,Fargo,Chicago,Fargo to Chicago,612,Dry,None,Standard,Dispatch/Planning,Carrier,11.0,11.1,4,On-Time,On-Time,On-Time,On-Time
4401,2025-03-23,2025,3,Mar,Q1,Weekend,NorthTrail,J. Lee,Fargo,Grand Forks,Minneapolis,Grand Forks to Minneapolis,846,Flatbed,None,Open,Inspection,External,17.4,18.4,62,Minor,Late,Late,On-Time
1241,2025-03-23,2025,3,Mar,Q1,Weekend,RoadBull,J. Lee,Winnipeg,Winnipeg,Omaha,Winnipeg to Omaha,925,Reefer,Rain,Strict,Inspection,External,19.1,23.9,285,Severe,Late,Late,Failure
3972,2025-03-24,2025,3,Mar,Q1,Weekday,FastFreight,R. Davis,Fargo,Sioux Falls,Chicago,Sioux Falls to Chicago,213,Flatbed,Rain,Open,Traffic,Driver,3.7,4.1,26,On-Time,On-Time,Late,On-Time
3393,2025-03-24,2025,3,Mar,Q1,Weekday,RoadBull,R. Davis,Minneapolis,Sioux Falls,Chicago,Sioux Falls to Chicago,886,Dry,Rain,Open,Dock Delay,Shipper/Receiver,15.0,16.6,95,Moderate,Late,Late,At-Risk
1881,2025-03-24,2025,3,Mar,Q1,Weekday,RoadBull,R. Davis,Des Moines,Sioux Falls,Kansas City,Sioux Falls to Kansas City,262,Flatbed,None,Strict,Weather,External,5.4,5.8,23,On-Time,On-Time,Late,On-Time
3226,2025-03-24,2025,3,Mar,Q1,Weekday,RoadBull,R. Davis,Minneapolis,Winnipeg,Minneapolis,Winnipeg to Minneapolis,555,Dry,None,Strict,Traffic,External,11.6,12.2,33,Minor,On-Time,Late,On-Time
1996,2025-03-24,2025,3,Mar,Q1,Weekday,RoadBull,J. Lee,Fargo,Grand Forks,Minneapolis,Grand Forks to Minneapolis,1096,Dry,Rain,Strict,Weather,External,23.9,23.9,0,On-Time,On-Time,On-Time,On-Time
